user_id,playlist_id,num_of_musics,num_of_musics_with_mbid,danceability,gender,genre_dortmund,genre_electronic,genre_rosamerica,genre_tzanetakis,ismir04_rhythm,mood_acoustic,mood_aggressive,mood_electronic,mood_happy,mood_party,mood_relaxed,mood_sad,moods_mirex,timbre,tonal_atonal,voice_instrumental
4899,19642,6,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('alternative', 1)]","[('ambient', 3), ('trance', 2)]","[('roc', 3), ('rhy', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 2), ('Rumba-American', 1), ('VienneseWaltz', 1), ('Jive', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('voice', 3), ('instrumental', 2)]"
20344,25244,15,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 2), ('roc', 2), ('pop', 1)]","[('jaz', 5)]","[('Rumba-American', 2), ('Samba', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 5)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 5)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
2443,1023,8,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('folkcountry', 1)]","[('trance', 2), ('house', 2), ('ambient', 1)]","[('pop', 3), ('dan', 1), ('roc', 1)]","[('jaz', 5)]","[('ChaChaCha', 2), ('Rumba-American', 1), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster2', 2), ('Cluster5', 2), ('Cluster3', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 3), ('atonal', 2)]","[('instrumental', 3), ('voice', 2)]"
12068,11674,6,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('rhy', 2), ('roc', 2), ('pop', 1)]","[('jaz', 4), ('hip', 1)]","[('Tango', 3), ('VienneseWaltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('instrumental', 4), ('voice', 1)]"
19037,33624,8,6,"[('danceable', 5), ('not_danceable', 1)]","[('male', 4), ('female', 2)]","[('electronic', 5), ('alternative', 1)]","[('ambient', 4), ('trance', 2)]","[('roc', 4), ('dan', 1), ('pop', 1)]","[('jaz', 5), ('hip', 1)]","[('ChaChaCha', 5), ('Tango', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 3)]","[('happy', 4), ('not_happy', 2)]","[('party', 3), ('not_party', 3)]","[('not_relaxed', 5), ('relaxed', 1)]","[('not_sad', 6)]","[('Cluster4', 3), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 4), ('atonal', 2)]","[('voice', 5), ('instrumental', 1)]"
15423,29870,13,5,"[('danceable', 4), ('not_danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('rock', 1)]","[('ambient', 3), ('trance', 2)]","[('rhy', 2), ('hip', 1), ('roc', 1), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('party', 3), ('not_party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster2', 2), ('Cluster5', 2), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 3), ('atonal', 2)]","[('voice', 4), ('instrumental', 1)]"
2910,11118,7,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('folkcountry', 1)]","[('ambient', 5)]","[('rhy', 2), ('roc', 2), ('pop', 1)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 3), ('aggressive', 2)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 1)]","[('sad', 3), ('not_sad', 2)]","[('Cluster2', 2), ('Cluster5', 2), ('Cluster3', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 4), ('tonal', 1)]","[('voice', 4), ('instrumental', 1)]"
4842,3248,8,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('roc', 2), ('hip', 1), ('cla', 1), ('pop', 1)]","[('jaz', 4), ('roc', 1)]","[('ChaChaCha', 2), ('Rumba-American', 1), ('VienneseWaltz', 1), ('Samba', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
14696,15199,10,6,"[('not_danceable', 4), ('danceable', 2)]","[('male', 4), ('female', 2)]","[('electronic', 4), ('rock', 2)]","[('ambient', 4), ('house', 1), ('trance', 1)]","[('roc', 4), ('hip', 2)]","[('jaz', 6)]","[('ChaChaCha', 6)]","[('not_acoustic', 6)]","[('aggressive', 5), ('not_aggressive', 1)]","[('electronic', 3), ('not_electronic', 3)]","[('happy', 4), ('not_happy', 2)]","[('party', 5), ('not_party', 1)]","[('not_relaxed', 5), ('relaxed', 1)]","[('not_sad', 6)]","[('Cluster5', 5), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('atonal', 3), ('tonal', 3)]","[('voice', 5), ('instrumental', 1)]"
16332,24240,6,5,"[('danceable', 4), ('not_danceable', 1)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('hip', 3), ('dan', 2)]","[('jaz', 5)]","[('Tango', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 5)]","[('party', 4), ('not_party', 1)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 4), ('bright', 1)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
27425,31984,7,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('blues', 1)]","[('ambient', 4), ('trance', 1)]","[('rhy', 3), ('roc', 1), ('jaz', 1)]","[('jaz', 4), ('roc', 1)]","[('VienneseWaltz', 2), ('Tango', 2), ('Waltz', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 5)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 3), ('instrumental', 2)]"
17721,21145,7,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('roc', 3), ('hip', 1), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 5)]","[('not_happy', 5)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster3', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
9087,16981,7,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('rhy', 2), ('jaz', 2), ('hip', 1)]","[('jaz', 5)]","[('VienneseWaltz', 1), ('Jive', 1), ('Samba', 1), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster4', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 5)]","[('instrumental', 3), ('voice', 2)]"
14470,15359,15,7,"[('not_danceable', 6), ('danceable', 1)]","[('female', 5), ('male', 2)]","[('electronic', 7)]","[('ambient', 7)]","[('rhy', 4), ('pop', 3)]","[('jaz', 7)]","[('VienneseWaltz', 5), ('Samba', 1), ('Tango', 1)]","[('acoustic', 4), ('not_acoustic', 3)]","[('not_aggressive', 7)]","[('electronic', 5), ('not_electronic', 2)]","[('not_happy', 6), ('happy', 1)]","[('not_party', 7)]","[('relaxed', 7)]","[('sad', 4), ('not_sad', 3)]","[('Cluster5', 4), ('Cluster3', 2), ('Cluster4', 1)]","[('bright', 4), ('dark', 3)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 4), ('voice', 3)]"
5911,25220,11,7,"[('not_danceable', 7)]","[('male', 5), ('female', 2)]","[('electronic', 7)]","[('ambient', 5), ('trance', 2)]","[('cla', 3), ('roc', 2), ('hip', 1), ('dan', 1)]","[('jaz', 6), ('cla', 1)]","[('VienneseWaltz', 4), ('Tango', 3)]","[('not_acoustic', 4), ('acoustic', 3)]","[('not_aggressive', 6), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 3)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 6), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 3)]","[('Cluster3', 4), ('Cluster5', 3)]","[('dark', 5), ('bright', 2)]","[('atonal', 4), ('tonal', 3)]","[('instrumental', 5), ('voice', 2)]"
21310,23590,7,5,"[('not_danceable', 5)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('jazz', 1)]","[('ambient', 5)]","[('roc', 2), ('cla', 2), ('rhy', 1)]","[('jaz', 4), ('hip', 1)]","[('VienneseWaltz', 2), ('ChaChaCha', 2), ('Rumba-American', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 3), ('Cluster5', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
11263,21549,10,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('dan', 2), ('rhy', 1), ('hip', 1), ('jaz', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('ChaChaCha', 2), ('Tango', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 4), ('voice', 1)]"
25523,29373,7,7,"[('danceable', 5), ('not_danceable', 2)]","[('female', 6), ('male', 1)]","[('electronic', 7)]","[('ambient', 4), ('house', 2), ('trance', 1)]","[('rhy', 4), ('hip', 2), ('pop', 1)]","[('jaz', 6), ('hip', 1)]","[('Tango', 3), ('ChaChaCha', 3), ('Rumba-American', 1)]","[('not_acoustic', 6), ('acoustic', 1)]","[('not_aggressive', 7)]","[('electronic', 4), ('not_electronic', 3)]","[('not_happy', 6), ('happy', 1)]","[('not_party', 5), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 3)]","[('Cluster3', 3), ('Cluster5', 3), ('Cluster2', 1)]","[('dark', 4), ('bright', 3)]","[('atonal', 7)]","[('voice', 4), ('instrumental', 3)]"
21843,22533,16,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 5), ('trance', 1)]","[('pop', 3), ('cla', 2), ('rhy', 1)]","[('jaz', 6)]","[('VienneseWaltz', 4), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('not_electronic', 4), ('electronic', 2)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 4), ('party', 2)]","[('not_relaxed', 3), ('relaxed', 3)]","[('not_sad', 3), ('sad', 3)]","[('Cluster3', 3), ('Cluster4', 2), ('Cluster5', 1)]","[('bright', 5), ('dark', 1)]","[('tonal', 4), ('atonal', 2)]","[('voice', 4), ('instrumental', 2)]"
3797,7554,11,6,"[('danceable', 3), ('not_danceable', 3)]","[('male', 3), ('female', 3)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 5), ('trance', 1)]","[('rhy', 2), ('dan', 2), ('pop', 2)]","[('jaz', 6)]","[('Tango', 3), ('ChaChaCha', 3)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 3), ('Cluster3', 2), ('Cluster2', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 3), ('voice', 3)]"
23585,25313,7,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('trance', 4), ('ambient', 2)]","[('roc', 2), ('pop', 2), ('rhy', 1), ('jaz', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('Tango', 2), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 6)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 5), ('Cluster3', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 5), ('tonal', 1)]","[('instrumental', 4), ('voice', 2)]"
25648,30026,7,5,"[('not_danceable', 5)]","[('female', 5)]","[('electronic', 5)]","[('ambient', 3), ('trance', 1), ('techno', 1)]","[('hip', 5)]","[('jaz', 5)]","[('Rumba-American', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('electronic', 5)]","[('not_happy', 5)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 5)]","[('atonal', 5)]","[('instrumental', 5)]"
1929,15712,13,5,"[('danceable', 3), ('not_danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('rock', 1)]","[('trance', 3), ('ambient', 2)]","[('pop', 3), ('dan', 1), ('roc', 1)]","[('jaz', 4), ('hip', 1)]","[('ChaChaCha', 3), ('VienneseWaltz', 2)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('happy', 4), ('not_happy', 1)]","[('party', 3), ('not_party', 2)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 4), ('dark', 1)]","[('atonal', 3), ('tonal', 2)]","[('voice', 4), ('instrumental', 1)]"
25611,28874,12,7,"[('not_danceable', 4), ('danceable', 3)]","[('female', 6), ('male', 1)]","[('electronic', 5), ('folkcountry', 1), ('rock', 1)]","[('ambient', 7)]","[('rhy', 4), ('hip', 1), ('roc', 1), ('jaz', 1)]","[('jaz', 7)]","[('VienneseWaltz', 4), ('Rumba-International', 1), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 3)]","[('not_aggressive', 6), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 3)]","[('not_happy', 4), ('happy', 3)]","[('not_party', 6), ('party', 1)]","[('not_relaxed', 4), ('relaxed', 3)]","[('sad', 4), ('not_sad', 3)]","[('Cluster2', 3), ('Cluster3', 3), ('Cluster5', 1)]","[('bright', 6), ('dark', 1)]","[('tonal', 5), ('atonal', 2)]","[('voice', 4), ('instrumental', 3)]"
5393,3513,10,5,"[('not_danceable', 4), ('danceable', 1)]","[('male', 3), ('female', 2)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 2), ('cla', 2), ('pop', 1)]","[('jaz', 3), ('roc', 2)]","[('VienneseWaltz', 3), ('Tango', 2)]","[('acoustic', 5)]","[('not_aggressive', 5)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 3), ('atonal', 2)]","[('voice', 3), ('instrumental', 2)]"
26131,29914,14,6,"[('danceable', 3), ('not_danceable', 3)]","[('male', 3), ('female', 3)]","[('electronic', 5), ('alternative', 1)]","[('ambient', 5), ('trance', 1)]","[('rhy', 2), ('roc', 2), ('hip', 1), ('cla', 1)]","[('jaz', 6)]","[('VienneseWaltz', 4), ('Waltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 5), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 2)]","[('Cluster3', 3), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 4), ('atonal', 2)]","[('voice', 4), ('instrumental', 2)]"
8868,16871,9,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('trance', 4), ('ambient', 1)]","[('roc', 4), ('pop', 1)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 5)]","[('aggressive', 3), ('not_aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 5)]","[('party', 3), ('not_party', 2)]","[('not_relaxed', 4), ('relaxed', 1)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 4), ('bright', 1)]","[('atonal', 5)]","[('instrumental', 4), ('voice', 1)]"
20157,19772,9,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 2), ('hip', 1), ('dan', 1), ('cla', 1)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Rumba-American', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 5)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
7107,23365,12,5,"[('danceable', 4), ('not_danceable', 1)]","[('male', 4), ('female', 1)]","[('electronic', 5)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('rhy', 2), ('hip', 1), ('roc', 1), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Tango', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('electronic', 5)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster3', 3), ('Cluster2', 1), ('Cluster4', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 5)]","[('voice', 4), ('instrumental', 1)]"
2140,12729,10,5,"[('not_danceable', 5)]","[('male', 3), ('female', 2)]","[('electronic', 3), ('folkcountry', 2)]","[('ambient', 5)]","[('cla', 2), ('rhy', 1), ('roc', 1), ('pop', 1)]","[('jaz', 4), ('roc', 1)]","[('Tango', 3), ('VienneseWaltz', 1), ('ChaChaCha', 1)]","[('acoustic', 4), ('not_acoustic', 1)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 5)]","[('relaxed', 5)]","[('sad', 4), ('not_sad', 1)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
23276,24830,10,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('house', 1), ('trance', 1)]","[('rhy', 3), ('hip', 1), ('dan', 1)]","[('jaz', 4), ('hip', 1)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Rumba-American', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 2), ('Cluster2', 1), ('Cluster3', 1), ('Cluster4', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 5)]","[('voice', 4), ('instrumental', 1)]"
11202,11144,11,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 3), ('male', 2)]","[('alternative', 2), ('electronic', 2), ('jazz', 1)]","[('ambient', 4), ('trance', 1)]","[('roc', 3), ('rhy', 1), ('dan', 1)]","[('jaz', 5)]","[('ChaChaCha', 2), ('VienneseWaltz', 1), ('Rumba-International', 1), ('Tango', 1)]","[('not_acoustic', 5)]","[('aggressive', 3), ('not_aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('party', 3), ('not_party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 2), ('Cluster2', 1), ('Cluster3', 1), ('Cluster1', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 4), ('instrumental', 1)]"
15514,16211,13,7,"[('danceable', 4), ('not_danceable', 3)]","[('female', 7)]","[('electronic', 7)]","[('ambient', 5), ('trance', 1), ('dnb', 1)]","[('pop', 3), ('rhy', 2), ('roc', 2)]","[('jaz', 6), ('roc', 1)]","[('VienneseWaltz', 4), ('ChaChaCha', 2), ('Tango', 1)]","[('not_acoustic', 5), ('acoustic', 2)]","[('not_aggressive', 7)]","[('not_electronic', 4), ('electronic', 3)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 7)]","[('relaxed', 7)]","[('not_sad', 4), ('sad', 3)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1), ('Cluster4', 1)]","[('bright', 4), ('dark', 3)]","[('atonal', 5), ('tonal', 2)]","[('voice', 4), ('instrumental', 3)]"
